focal_cusip,n_top_picks,saturated_share,single_tie_share,median_n_ties,max_n_ties,mean_sustained_share,fraction_with_persistence_signal
885160,20,1.0,0.0,3.0,4,1.0,1.0
027446,20,1.0,0.0,3.0,3,1.0,1.0
84760E,20,1.0,0.0,3.0,4,1.0,1.0
69912T,20,1.0,0.0,3.0,4,1.0,1.0
046854,20,1.0,0.0,3.0,3,1.0,1.0
01747T,20,1.0,0.0,3.0,3,1.0,1.0
052769,20,1.0,0.0,3.0,3,1.0,1.0
464268,20,1.0,0.0,3.0,3,1.0,1.0
448579,20,1.0,0.0,3.0,4,1.0,1.0
126830,20,1.0,0.0,3.0,4,1.0,1.0
682128,20,1.0,0.0,3.0,3,1.0,1.0
028740,20,1.0,0.0,3.0,4,1.0,1.0
593057,20,1.0,0.0,3.0,4,1.0,1.0
37944L,20,1.0,0.0,3.0,3,1.0,1.0
530562,20,1.0,0.0,3.0,3,1.0,1.0
749719,20,1.0,0.0,3.0,4,1.0,1.0
766910,20,1.0,0.0,3.0,4,1.0,1.0
612085,20,1.0,0.0,3.0,4,1.0,1.0
53222Q,20,1.0,0.0,3.0,4,1.0,1.0
913837,20,1.0,0.0,3.0,4,1.0,1.0
45669P,20,1.0,0.0,3.0,3,1.0,1.0
115637,20,1.0,0.0,3.0,4,1.0,1.0
940610,20,1.0,0.0,3.0,4,1.0,1.0
825846,20,1.0,0.0,3.0,4,1.0,1.0
39530A,20,1.0,0.0,3.0,3,1.0,1.0
025353,20,1.0,0.0,3.0,4,1.0,1.0
100582,20,1.0,0.0,3.0,4,1.0,1.0
004319,20,1.0,0.0,3.0,4,1.0,1.0
74758R,20,1.0,0.0,3.0,4,1.0,1.0
156503,20,1.0,0.0,3.0,3,1.0,1.0
229050,20,1.0,0.0,3.0,3,1.0,1.0
928615,20,1.0,0.0,3.0,3,1.0,1.0
43289P,20,1.0,0.0,3.0,4,1.0,1.0
67622P,20,1.0,0.0,3.0,4,1.0,1.0
852061,20,1.0,0.0,3.0,4,1.0,1.0
755103,20,1.0,0.0,3.0,4,1.0,1.0
236277,20,1.0,0.0,3.0,3,1.0,1.0
126426,20,1.0,0.0,3.0,4,1.0,1.0
776696,20,1.0,0.0,3.0,3,1.0,1.0
031100,20,1.0,0.0,3.0,4,1.0,1.0
743958,20,1.0,0.0,3.0,3,1.0,1.0
653736,20,1.0,0.0,3.0,4,1.0,1.0
500444,20,1.0,0.0,3.0,4,1.0,1.0
290904,20,1.0,0.0,3.0,3,1.0,1.0
737397,20,1.0,0.0,3.0,4,1.0,1.0
517942,20,1.0,0.0,3.0,4,1.0,1.0
553477,20,1.0,0.0,3.0,4,1.0,1.0
165303,20,1.0,0.0,3.0,4,1.0,1.0
919260,20,1.0,0.0,3.0,4,1.0,1.0
686330,20,1.0,0.0,3.0,3,1.0,1.0
593736,20,1.0,0.0,3.0,4,1.0,1.0
871130,20,1.0,0.0,3.0,3,1.0,1.0
03234J,20,1.0,0.0,3.0,3,1.0,1.0
812350,20,1.0,0.0,3.0,3,1.0,1.0
87155S,20,1.0,0.0,3.0,4,1.0,1.0
056044,20,1.0,0.0,3.0,4,1.0,1.0
87951V,20,1.0,0.0,3.0,4,1.0,1.0
882906,20,1.0,0.0,3.0,4,1.0,1.0
89687P,20,1.0,0.0,3.0,4,1.0,1.0
587405,20,1.0,0.0,3.0,4,1.0,1.0
141726,20,1.0,0.0,3.0,3,1.0,1.0
090672,20,1.0,0.0,3.0,4,1.0,1.0
724479,20,1.0,0.0,3.0,4,1.0,1.0
422910,20,1.0,0.0,3.0,3,1.0,1.0
64122T,20,1.0,0.0,3.0,3,1.0,1.0
384313,20,1.0,0.0,3.0,3,1.0,1.0
203628,20,1.0,0.0,3.0,4,1.0,1.0
006743,20,1.0,0.0,3.0,3,1.0,1.0
81783N,20,1.0,0.0,3.0,4,1.0,1.0
G7702U,20,1.0,0.0,3.0,4,1.0,1.0
83169A,20,1.0,0.0,3.0,4,1.0,1.0
683986,20,1.0,0.0,3.0,4,1.0,1.0
179584,20,1.0,0.0,3.0,3,1.0,1.0
030290,20,1.0,0.0,3.0,4,1.0,1.0
871872,20,1.0,0.0,3.0,4,1.0,1.0
019645,20,1.0,0.0,3.0,3,1.0,1.0
12489L,20,1.0,0.0,3.0,3,1.0,1.0
452525,20,1.0,0.0,3.0,3,1.0,1.0
292949,20,1.0,0.0,3.0,4,1.0,1.0
120738,20,1.0,0.0,3.0,3,1.0,1.0
024757,20,1.0,0.0,3.0,4,1.0,1.0
989741,20,1.0,0.0,3.0,3,1.0,1.0
866713,20,1.0,0.0,3.0,3,1.0,1.0
237923,20,1.0,0.0,3.0,4,1.0,1.0
46055K,20,1.0,0.0,3.0,3,1.0,1.0
629853,20,1.0,0.0,3.0,4,1.0,1.0
830566,20,1.0,0.0,3.0,3,1.0,1.0
751874,20,1.0,0.0,3.0,3,1.0,1.0
456314,20,1.0,0.0,3.0,4,1.0,1.0
92908D,20,1.0,0.0,3.0,4,1.0,1.0
695934,20,1.0,0.0,3.0,3,1.0,1.0
68555P,20,1.0,0.0,3.0,4,1.0,1.0
922417,20,1.0,0.0,3.0,4,1.0,1.0
457647,20,1.0,0.0,3.0,3,1.0,1.0
302052,20,1.0,0.0,3.0,3,1.0,1.0
653806,20,1.0,0.0,3.0,3,1.0,1.0
861012,20,1.0,0.0,3.0,4,1.0,1.0
716335,20,1.0,0.0,3.0,4,1.0,1.0
05379P,20,1.0,0.0,3.0,3,1.0,1.0
030143,20,1.0,0.0,3.0,4,1.0,1.0
02081F,20,1.0,0.0,3.0,4,1.0,1.0
631103,20,1.0,0.0,3.0,4,1.0,1.0
758756,20,1.0,0.0,3.0,4,1.0,1.0
833482,20,1.0,0.0,3.0,3,1.0,1.0
004631,20,1.0,0.0,3.0,3,1.0,1.0
902653,20,1.0,0.0,3.0,3,1.0,1.0
559194,20,1.0,0.0,3.0,4,1.0,1.0
816029,20,1.0,0.0,3.0,3,1.0,1.0
64124W,20,1.0,0.0,3.0,4,1.0,1.0
91347P,20,1.0,0.0,3.0,3,1.0,1.0
944027,20,1.0,0.0,3.0,4,1.0,1.0
72581M,20,1.0,0.0,3.0,4,1.0,1.0
671059,20,1.0,0.0,3.0,3,1.0,1.0
74437C,20,1.0,0.0,3.0,3,1.0,1.0
989513,20,1.0,0.0,3.0,4,1.0,1.0
04962G,20,1.0,0.0,3.0,4,1.0,1.0
801378,20,1.0,0.0,3.0,4,1.0,1.0
86771W,20,1.0,0.0,3.0,4,1.0,1.0
711030,20,1.0,0.0,3.0,3,1.0,1.0
594939,20,1.0,0.0,3.0,3,1.0,1.0
45822R,20,1.0,0.0,3.0,3,1.0,1.0
97653G,20,1.0,0.0,3.0,3,1.0,1.0
561240,20,1.0,0.0,3.0,3,1.0,1.0
803062,20,1.0,0.0,3.0,4,1.0,1.0
003712,20,1.0,0.0,3.0,4,1.0,1.0
25475V,20,1.0,0.0,3.0,3,1.0,1.0
013104,20,1.0,0.0,3.0,4,1.0,1.0
007692,20,1.0,0.0,3.0,3,1.0,1.0
427825,20,1.0,0.0,3.0,4,1.0,1.0
132514,20,1.0,0.0,3.0,4,1.0,1.0
00101J,20,1.0,0.0,3.0,4,1.0,1.0
69353C,20,1.0,0.0,3.0,3,1.0,1.0
02043Q,20,1.0,0.0,3.0,3,1.0,1.0
244632,20,1.0,0.0,3.0,3,1.0,1.0
867654,20,1.0,0.0,3.0,4,1.0,1.0
001712,20,1.0,0.0,3.0,3,1.0,1.0
699116,20,1.0,0.0,3.0,3,1.0,1.0
64108P,20,1.0,0.0,3.0,4,1.0,1.0
00846X,20,1.0,0.0,3.0,4,1.0,1.0
521085,20,1.0,0.0,3.0,3,1.0,1.0
707874,20,1.0,0.0,3.0,4,1.0,1.0
695942,20,1.0,0.0,3.0,4,1.0,1.0
86737C,20,1.0,0.0,3.0,4,1.0,1.0
114580,20,1.0,0.0,3.0,4,1.0,1.0
218103,20,1.0,0.0,3.0,3,1.0,1.0
09239B,20,1.0,0.0,3.0,4,1.0,1.0
896882,20,1.0,0.0,3.0,4,1.0,1.0
00686U,20,1.0,0.0,3.0,4,1.0,1.0
024600,20,1.0,0.0,3.0,4,1.0,1.0
148867,20,1.0,0.0,3.0,4,1.0,1.0
815807,20,1.0,0.0,3.0,3,1.0,1.0
05329Q,20,1.0,0.0,3.0,3,1.0,1.0
641144,20,1.0,0.0,3.0,4,1.0,1.0
893320,20,1.0,0.0,3.0,3,1.0,1.0
015351,20,1.0,0.0,3.0,3,1.0,1.0
848934,20,1.0,0.0,3.0,3,1.0,1.0
60871R,20,1.0,0.0,3.0,4,1.0,1.0
054531,20,1.0,0.0,3.0,4,1.0,1.0
058785,20,1.0,0.0,3.0,4,1.0,1.0
858495,20,1.0,0.0,3.0,4,1.0,1.0
667746,20,1.0,0.0,3.0,3,1.0,1.0
411628,20,1.0,0.0,3.0,3,1.0,1.0
00389L,20,1.0,0.0,3.0,4,1.0,1.0
883376,20,1.0,0.0,3.0,4,1.0,1.0
37929X,20,1.0,0.0,3.0,4,1.0,1.0
V7780T,20,1.0,0.0,3.0,4,1.0,1.0
637742,20,1.0,0.0,3.0,4,1.0,1.0
12232C,20,1.0,0.0,3.0,3,1.0,1.0
001907,20,1.0,0.0,3.0,3,1.0,1.0
894745,20,1.0,0.0,3.0,4,1.0,1.0
92846N,20,1.0,0.0,3.0,3,1.0,1.0
40636V,20,1.0,0.0,3.0,4,1.0,1.0
87872T,20,1.0,0.0,3.0,3,1.0,1.0
449236,20,1.0,0.0,3.0,4,1.0,1.0
68557K,20,1.0,0.0,3.0,4,1.0,1.0
42219B,20,1.0,0.0,3.0,4,1.0,1.0
37929C,20,1.0,0.0,3.0,4,1.0,1.0
488148,20,1.0,0.0,3.0,3,1.0,1.0
846638,20,1.0,0.0,3.0,4,1.0,1.0
56418H,20,1.0,0.0,3.0,4,1.0,1.0
156915,20,1.0,0.0,3.0,4,1.0,1.0
987425,20,1.0,0.0,3.0,4,1.0,1.0
418056,20,1.0,0.0,3.0,4,1.0,1.0
162510,20,1.0,0.0,3.0,4,1.0,1.0
589378,20,1.0,0.0,3.0,3,1.0,1.0
92829S,20,1.0,0.0,3.0,3,1.0,1.0
459506,20,1.0,0.0,3.0,4,1.0,1.0
49380R,20,1.0,0.0,3.0,4,1.0,1.0
98388R,20,1.0,0.0,3.0,3,1.0,1.0
284902,20,1.0,0.0,3.0,3,1.0,1.0
04648K,20,1.0,0.0,3.0,4,1.0,1.0
943561,20,1.0,0.0,3.0,4,1.0,1.0
45771Q,20,1.0,0.0,3.0,4,1.0,1.0
577914,20,1.0,0.0,3.0,3,1.0,1.0
411307,20,1.0,0.0,3.0,4,1.0,1.0
929297,20,1.0,0.0,3.0,4,1.0,1.0
043491,20,1.0,0.0,3.0,4,1.0,1.0
750086,20,1.0,0.0,3.0,3,1.0,1.0
376366,20,1.0,0.0,3.0,4,1.0,1.0
981904,20,1.0,0.0,3.0,3,1.0,1.0
065068,20,1.0,0.0,3.0,3,1.0,1.0
403778,20,1.0,0.0,3.0,4,1.0,1.0
87160Y,20,1.0,0.0,3.0,4,1.0,1.0
74730Q,20,1.0,0.0,3.0,4,1.0,1.0
00755F,20,1.0,0.0,3.0,4,1.0,1.0
35671D,20,1.0,0.0,3.0,4,1.0,1.0
69806L,20,1.0,0.0,3.0,4,1.0,1.0
92549X,20,1.0,0.0,3.0,3,1.0,1.0
294741,20,1.0,0.0,3.0,3,1.0,1.0
917488,20,1.0,0.0,3.0,4,1.0,1.0
98933Q,20,1.0,0.0,3.0,3,1.0,1.0
500692,20,1.0,0.0,3.0,4,1.0,1.0
361897,20,1.0,0.0,3.0,4,1.0,1.0
045234,20,1.0,0.0,3.0,4,1.0,1.0
60400P,20,1.0,0.0,3.0,4,1.0,1.0
032797,20,1.0,0.0,3.0,3,1.0,1.0
815126,20,1.0,0.0,3.0,3,1.0,1.0
00507V,20,1.0,0.0,3.0,4,1.0,1.0
399473,20,1.0,0.0,3.0,4,1.0,1.0
449923,20,1.0,0.0,3.0,4,1.0,1.0
751567,20,1.0,0.0,3.0,4,1.0,1.0
83172R,20,1.0,0.0,3.0,4,1.0,1.0
541402,20,1.0,0.0,3.0,3,1.0,1.0
808831,20,1.0,0.0,3.0,3,1.0,1.0
09066N,20,1.0,0.0,3.0,3,1.0,1.0
606827,20,1.0,0.0,3.0,3,1.0,1.0
880779,20,1.0,0.0,3.0,3,1.0,1.0
460934,20,1.0,0.0,3.0,4,1.0,1.0
005313,20,1.0,0.0,3.0,3,1.0,1.0
12561W,20,1.0,0.0,3.0,4,1.0,1.0
204940,20,1.0,0.0,3.0,4,1.0,1.0
617698,20,1.0,0.0,3.0,4,1.0,1.0
26702V,20,1.0,0.0,3.0,4,1.0,1.0
025195,20,1.0,0.0,3.0,3,1.0,1.0
976512,20,1.0,0.0,3.0,4,1.0,1.0
149016,20,1.0,0.0,3.0,3,1.0,1.0
253849,20,1.0,0.0,3.0,4,1.0,1.0
206814,20,1.0,0.0,3.0,3,1.0,1.0
290140,20,1.0,0.0,3.0,4,1.0,1.0
852066,20,1.0,0.0,3.0,4,1.0,1.0
253798,20,1.0,0.0,3.0,3,1.0,1.0
068221,20,1.0,0.0,3.0,4,1.0,1.0
450430,20,1.0,0.0,3.0,4,1.0,1.0
824596,20,1.0,0.0,3.0,4,1.0,1.0
444859,20,1.0,0.0,3.0,3,1.0,1.0
172455,20,1.0,0.0,3.0,4,1.0,1.0
01973R,20,1.0,0.0,3.0,3,1.0,1.0
705151,20,1.0,0.0,3.0,3,1.0,1.0
18682C,20,1.0,0.0,3.0,3,1.0,1.0
917294,20,1.0,0.0,3.0,4,1.0,1.0
984152,20,1.0,0.0,3.0,3,1.0,1.0
Y1771G,20,1.0,0.0,3.0,4,1.0,1.0
206277,20,1.0,0.0,3.0,3,1.0,1.0
414574,20,1.0,0.0,3.0,4,1.0,1.0
583521,20,1.0,0.0,3.0,4,1.0,1.0
74163Q,20,1.0,0.0,3.0,4,1.0,1.0
456132,20,1.0,0.0,3.0,4,1.0,1.0
74460D,20,1.0,0.0,3.0,4,1.0,1.0
68273D,20,1.0,0.0,3.0,4,1.0,1.0
703186,20,1.0,0.0,3.0,4,1.0,1.0
023434,20,1.0,0.0,3.0,4,1.0,1.0
40171F,20,1.0,0.0,3.0,3,1.0,1.0
655419,20,1.0,0.0,3.0,3,1.0,1.0
983909,20,1.0,0.0,3.0,4,1.0,1.0
423325,20,1.0,0.0,3.0,4,1.0,1.0
12542R,20,1.0,0.0,3.0,3,1.0,1.0
020813,20,1.0,0.0,3.0,3,1.0,1.0
983134,20,1.0,0.0,3.0,4,1.0,1.0
00972D,20,1.0,0.0,3.0,3,1.0,1.0
90915Q,20,1.0,0.0,3.0,3,1.0,1.0
629427,20,1.0,0.0,3.0,4,1.0,1.0
989922,20,1.0,0.0,3.0,4,1.0,1.0
448055,20,1.0,0.0,3.0,3,1.0,1.0
359059,20,1.0,0.0,3.0,4,1.0,1.0
761363,20,1.0,0.0,3.0,3,1.0,1.0
636180,20,1.0,0.0,3.0,3,1.0,1.0
235851,20,1.0,0.0,3.0,4,1.0,1.0
59523C,20,1.0,0.0,3.0,3,1.0,1.0
59563W,20,1.0,0.0,3.0,3,1.0,1.0
669870,20,1.0,0.0,3.0,3,1.0,1.0
286181,20,1.0,0.0,3.0,4,1.0,1.0
29089Q,20,1.0,0.0,3.0,4,1.0,1.0
032511,20,1.0,0.0,3.0,3,1.0,1.0
504195,20,1.0,0.0,3.0,3,1.0,1.0
84763F,20,1.0,0.0,3.0,4,1.0,1.0
595125,20,1.0,0.0,3.0,3,1.0,1.0
389406,20,1.0,0.0,3.0,4,1.0,1.0
135113,20,1.0,0.0,3.0,4,1.0,1.0
653818,20,1.0,0.0,3.0,4,1.0,1.0
674631,20,1.0,0.0,3.0,4,1.0,1.0
812015,20,1.0,0.0,3.0,3,1.0,1.0
732816,20,1.0,0.0,3.0,3,1.0,1.0
248019,20,1.0,0.0,3.0,4,1.0,1.0
068480,20,1.0,0.0,3.0,4,1.0,1.0
69404D,20,1.0,0.0,3.0,3,1.0,1.0
087851,20,1.0,0.0,3.0,4,1.0,1.0
693718,20,1.0,0.0,3.0,4,1.0,1.0
598709,20,1.0,0.0,3.0,4,1.0,1.0
74270W,20,1.0,0.0,3.0,4,1.0,1.0
909214,20,1.0,0.0,3.0,4,1.0,1.0
00900N,20,1.0,0.0,3.0,4,1.0,1.0
589644,20,1.0,0.0,3.0,4,1.0,1.0
00753C,20,1.0,0.0,3.0,4,1.0,1.0
843485,20,1.0,0.0,3.0,3,1.0,1.0
45968C,20,1.0,0.0,3.0,4,1.0,1.0
38119T,20,1.0,0.0,3.0,4,1.0,1.0
58501N,20,1.0,0.0,3.0,4,1.0,1.0
292925,20,1.0,0.0,3.0,4,1.0,1.0
630075,20,1.0,0.0,3.0,4,1.0,1.0
806416,20,1.0,0.0,3.0,4,1.0,1.0
358029,20,1.0,0.0,3.0,4,1.0,1.0
604567,20,1.0,0.0,3.0,3,1.0,1.0
150918,20,1.0,0.0,3.0,3,1.0,1.0
26885B,20,1.0,0.0,3.0,3,1.0,1.0
127097,20,1.0,0.0,3.0,3,1.0,1.0
450928,20,1.0,0.0,3.0,4,1.0,1.0
67075N,20,1.0,0.0,3.0,4,1.0,1.0
00949T,20,1.0,0.0,3.0,3,1.0,1.0
027428,20,1.0,0.0,3.0,4,1.0,1.0
171232,20,1.0,0.0,3.0,4,1.0,1.0
228769,20,1.0,0.0,3.0,3,1.0,1.0
29382L,20,1.0,0.0,3.0,4,1.0,1.0
744283,20,1.0,0.0,3.0,3,1.0,1.0
285324,20,1.0,0.0,3.0,3,1.0,1.0
879917,20,1.0,0.0,3.0,3,1.0,1.0
553358,20,1.0,0.0,3.0,4,1.0,1.0
058825,20,1.0,0.0,3.0,3,1.0,1.0
208108,20,1.0,0.0,3.0,4,1.0,1.0
834021,20,1.0,0.0,3.0,4,1.0,1.0
594912,20,1.0,0.0,3.0,4,1.0,1.0
50730R,20,1.0,0.0,3.0,4,1.0,1.0
92039J,20,1.0,0.0,3.0,3,1.0,1.0
46121E,20,1.0,0.0,3.0,4,1.0,1.0
83545R,20,1.0,0.0,3.0,4,1.0,1.0
46624E,20,1.0,0.0,3.0,4,1.0,1.0
9415EQ,20,1.0,0.0,3.0,3,1.0,1.0
366033,20,1.0,0.0,3.0,3,1.0,1.0
315721,20,1.0,0.0,3.0,4,1.0,1.0
141750,20,1.0,0.0,3.0,3,1.0,1.0
835438,20,1.0,0.0,3.0,4,1.0,1.0
517053,20,1.0,0.0,3.0,4,1.0,1.0
864635,20,1.0,0.0,3.0,4,1.0,1.0
419879,20,1.0,0.0,3.0,4,1.0,1.0
60851C,20,1.0,0.0,3.0,3,1.0,1.0
129584,20,1.0,0.0,3.0,4,1.0,1.0
858375,20,1.0,0.0,3.0,4,1.0,1.0
23918K,20,1.0,0.0,3.0,4,1.0,1.0
293779,20,1.0,0.0,3.0,4,1.0,1.0
450731,20,1.0,0.0,3.0,3,1.0,1.0
229014,20,1.0,0.0,3.0,4,1.0,1.0
848565,20,1.0,0.0,3.0,3,1.0,1.0
749412,20,1.0,0.0,3.0,4,1.0,1.0
92427X,20,1.0,0.0,3.0,3,1.0,1.0
811054,20,1.0,0.0,3.0,3,1.0,1.0
75281A,20,1.0,0.0,3.0,4,1.0,1.0
231914,20,1.0,0.0,3.0,4,1.0,1.0
04962P,20,1.0,0.0,3.0,3,1.0,1.0
05576J,20,1.0,0.0,3.0,3,1.0,1.0
052776,20,1.0,0.0,3.0,3,1.0,1.0
417826,20,1.0,0.0,3.0,4,1.0,1.0
75968L,20,1.0,0.0,3.0,4,1.0,1.0
709776,20,1.0,0.0,3.0,3,1.0,1.0
129914,20,1.0,0.0,3.0,4,1.0,1.0
87588P,20,1.0,0.0,3.0,4,1.0,1.0
006754,20,1.0,0.0,3.0,4,1.0,1.0
501049,20,1.0,0.0,3.0,3,1.0,1.0
775371,20,1.0,0.0,3.0,4,1.0,1.0
827094,20,1.0,0.0,3.0,4,1.0,1.0
45688C,20,1.0,0.0,3.0,4,1.0,1.0
866930,20,1.0,0.0,3.0,3,1.0,1.0
00207N,20,1.0,0.0,3.0,3,1.0,1.0
058264,20,1.0,0.0,3.0,3,1.0,1.0
871128,20,1.0,0.0,3.0,4,1.0,1.0
87971Q,20,1.0,0.0,3.0,4,1.0,1.0
372282,20,1.0,0.0,3.0,3,1.0,1.0
278760,20,1.0,0.0,3.0,4,1.0,1.0
034602,20,1.0,0.0,3.0,4,1.0,1.0
42222G,20,1.0,0.0,3.0,4,1.0,1.0
231157,20,1.0,0.0,3.0,4,1.0,1.0
24802Y,20,1.0,0.0,3.0,4,1.0,1.0
885571,20,1.0,0.0,3.0,3,1.0,1.0
178788,20,1.0,0.0,3.0,4,1.0,1.0
88633P,20,1.0,0.0,3.0,3,1.0,1.0
58155Q,20,1.0,0.0,3.0,4,1.0,1.0
59156R,20,1.0,0.0,3.0,3,1.0,1.0
00167X,20,1.0,0.0,3.0,3,1.0,1.0
90335C,20,1.0,0.0,3.0,3,1.0,1.0
911315,20,1.0,0.0,3.0,3,1.0,1.0
171340,20,1.0,0.0,3.0,4,1.0,1.0
080555,20,1.0,0.0,3.0,4,1.0,1.0
19421W,20,1.0,0.0,3.0,4,1.0,1.0
87160A,20,1.0,0.0,3.0,4,1.0,1.0
126650,20,1.0,0.0,3.0,4,1.0,1.0
81763U,20,1.0,0.0,3.0,3,1.0,1.0
53219L,20,1.0,0.0,3.0,3,1.0,1.0
262497,20,1.0,0.0,3.0,3,1.0,1.0
87150R,20,1.0,0.0,3.0,4,1.0,1.0
742670,20,1.0,0.0,3.0,3,1.0,1.0
803021,20,1.0,0.0,3.0,3,1.0,1.0
384637,20,1.0,0.0,3.0,3,1.0,1.0
864482,20,1.0,0.0,3.0,3,1.0,1.0
364854,20,1.0,0.0,3.0,4,1.0,1.0
884094,20,1.0,0.0,3.0,4,1.0,1.0
68557N,20,1.0,0.0,3.0,4,1.0,1.0
759548,20,1.0,0.0,3.0,4,1.0,1.0
904311,20,1.0,0.0,3.0,3,1.0,1.0
64121K,20,1.0,0.0,3.0,3,1.0,1.0
000950,20,1.0,0.0,3.0,3,1.0,1.0
91272D,20,1.0,0.0,3.0,3,1.0,1.0
879868,20,1.0,0.0,3.0,4,1.0,1.0
64110P,20,1.0,0.0,3.0,4,1.0,1.0
285229,20,1.0,0.0,3.0,4,1.0,1.0
78469C,20,1.0,0.0,3.0,3,1.0,1.0
667280,20,1.0,0.0,3.0,3,1.0,1.0
127537,20,1.0,0.0,3.0,3,1.0,1.0
55405Y,20,1.0,0.0,3.0,3,1.0,1.0
40048T,20,1.0,0.0,3.0,4,1.0,1.0
366199,20,1.0,0.0,3.0,4,1.0,1.0
688605,20,1.0,0.0,3.0,4,1.0,1.0
29410P,20,1.0,0.0,3.0,4,1.0,1.0
884315,20,1.0,0.0,3.0,4,1.0,1.0
172736,20,1.0,0.0,3.0,3,1.0,1.0
33761X,20,1.0,0.0,3.0,3,1.0,1.0
139859,20,1.0,0.0,3.0,3,1.0,1.0
052116,20,1.0,0.0,3.0,4,1.0,1.0
881694,20,1.0,0.0,3.0,3,1.0,1.0
872241,20,1.0,0.0,3.0,4,1.0,1.0
054546,20,1.0,0.0,3.0,4,1.0,1.0
758657,20,1.0,0.0,3.0,4,1.0,1.0
458665,20,1.0,0.0,3.0,4,1.0,1.0
53220K,20,1.0,0.0,3.0,4,1.0,1.0
98974P,20,1.0,0.0,3.0,4,1.0,1.0
47737R,20,1.0,0.0,3.0,4,1.0,1.0
337929,20,1.0,0.0,3.0,3,1.0,1.0
89399X,20,1.0,0.0,3.0,3,1.0,1.0
872885,20,1.0,0.0,3.0,4,1.0,1.0
458685,20,1.0,0.0,3.0,3,1.0,1.0
29355M,20,1.0,0.0,3.0,4,1.0,1.0
315293,20,1.0,0.0,3.0,4,1.0,1.0
88157K,20,1.0,0.0,3.0,4,1.0,1.0
25960P,20,1.0,0.0,3.0,4,1.0,1.0
545700,20,1.0,0.0,3.0,4,1.0,1.0
243593,20,1.0,0.0,3.0,3,1.0,1.0
948741,20,1.0,0.0,3.0,4,1.0,1.0
727493,20,1.0,0.0,3.0,4,1.0,1.0
218868,20,1.0,0.0,3.0,3,1.0,1.0
740189,20,1.0,0.0,3.0,4,1.0,1.0
87157D,20,1.0,0.0,3.0,4,1.0,1.0
431032,20,1.0,0.0,3.0,4,1.0,1.0
624752,20,1.0,0.0,3.0,3,1.0,1.0
030411,20,1.0,0.0,3.0,4,1.0,1.0
75508B,20,1.0,0.0,3.0,3,1.0,1.0
370373,20,1.0,0.0,3.0,4,1.0,1.0
211497,20,1.0,0.0,3.0,3,1.0,1.0
41145W,20,1.0,0.0,3.0,4,1.0,1.0
16944W,20,1.0,0.0,3.0,3,1.0,1.0
127587,20,1.0,0.0,3.0,3,1.0,1.0
958259,20,1.0,0.0,3.0,3,1.0,1.0
038336,20,1.0,0.0,3.0,3,1.0,1.0
119848,20,1.0,0.0,3.0,4,1.0,1.0
918284,20,1.0,0.0,3.0,4,1.0,1.0
87588Q,20,1.0,0.0,3.0,4,1.0,1.0
193294,20,1.0,0.0,3.0,3,1.0,1.0
465714,20,1.0,0.0,3.0,3,1.0,1.0
144577,20,1.0,0.0,3.0,3,1.0,1.0
83168P,20,1.0,0.0,3.0,4,1.0,1.0
585013,20,1.0,0.0,3.0,3,1.0,1.0
051036,20,1.0,0.0,3.0,4,1.0,1.0
91912B,20,1.0,0.0,3.0,4,1.0,1.0
751905,20,1.0,0.0,3.0,4,1.0,1.0
61980V,20,1.0,0.0,3.0,3,1.0,1.0
12547R,20,1.0,0.0,3.0,4,1.0,1.0
101137,20,1.0,0.0,3.0,4,1.0,1.0
871237,20,1.0,0.0,3.0,3,1.0,1.0
36242E,20,1.0,0.0,3.0,4,1.0,1.0
88673X,20,1.0,0.0,3.0,4,1.0,1.0
17244C,20,1.0,0.0,3.0,3,1.0,1.0
141684,20,1.0,0.0,3.0,4,1.0,1.0
78571U,20,1.0,0.0,3.0,4,1.0,1.0
67091J,20,1.0,0.0,3.0,4,1.0,1.0
000209,20,1.0,0.0,3.0,3,1.0,1.0
35100E,20,1.0,0.0,3.0,4,1.0,1.0
816082,20,1.0,0.0,3.0,3,1.0,1.0
984109,20,1.0,0.0,3.0,3,1.0,1.0
22889K,20,1.0,0.0,3.0,4,1.0,1.0
761903,20,1.0,0.0,3.0,4,1.0,1.0
69357H,20,1.0,0.0,3.0,4,1.0,1.0
222814,20,1.0,0.0,3.0,4,1.0,1.0
363256,20,1.0,0.0,3.0,4,1.0,1.0
606925,20,1.0,0.0,3.0,3,1.0,1.0
61166W,20,1.0,0.0,3.0,4,1.0,1.0
255013,20,1.0,0.0,3.0,3,1.0,1.0
929903,20,1.0,0.0,3.0,4,1.0,1.0
716723,20,1.0,0.0,3.0,4,1.0,1.0
747712,20,1.0,0.0,3.0,4,1.0,1.0
077347,20,1.0,0.0,3.0,4,1.0,1.0
577140,20,1.0,0.0,3.0,3,1.0,1.0
553476,20,1.0,0.0,3.0,4,1.0,1.0
06985P,20,1.0,0.0,3.0,3,1.0,1.0
008489,20,1.0,0.0,3.0,4,1.0,1.0
00500E,20,1.0,0.0,3.0,4,1.0,1.0
750459,20,1.0,0.0,3.0,3,1.0,1.0
456834,20,1.0,0.0,3.0,3,1.0,1.0
300239,20,1.0,0.0,3.0,4,1.0,1.0
050740,20,1.0,0.0,3.0,4,1.0,1.0
209034,20,1.0,0.0,3.0,3,1.0,1.0
732763,20,1.0,0.0,3.0,4,1.0,1.0
855244,20,1.0,0.0,3.0,4,1.0,1.0
G97822,20,1.0,0.0,3.0,4,1.0,1.0
